review_id,source,created_date,review_content,rating,author_masked,product_category
PLAY_gmarket_000182,google_play,2025-12-30,지락페 시작하면 더 비싸요.,1,백**,지마켓
PLAY_gmarket_000185,google_play,2025-12-29,결제 혜택이 많아서 참 조아요,5,김**,지마켓
PLAY_gmarket_000187,google_play,2025-12-29,타 비 장바구니도없구 불편함 쿠팡대신 사용할까했는데 불편해서?,1,차**,지마켓
PLAY_gmarket_000188,google_play,2025-12-29,백영미 AI 댓글 티 JONNA 나는데 G마켓 리뷰조작 티나네 ㅋㅋ 탈팡하고 찾는 중인데 리뷰 보자마자 걍 네이버쇼핑 간다 ㅋㅋ,1,이*,지마켓
PLAY_gmarket_000189,google_play,2025-12-29,저렴하게 구입하여 기대 되네요.,5,홍**,지마켓
PLAY_gmarket_000190,google_play,2025-12-28,이용이 간편하고 좋네요. 아주 저렴하게 구입했어요,5,심**,지마켓
PLAY_gmarket_000193,google_play,2025-12-27,포인트적립방해(수시로포인트소멸),1,전**,지마켓
PLAY_gmarket_000195,google_play,2025-12-26,쿠팡쓰다 돌아왔는데 사용하기가 아직은 좀 불편한듯...,3,S******,지마켓
PLAY_gmarket_000197,google_play,2025-12-26,쿠팡처럼만 하면 지마켓 쓰죠 쓰기가 불편해요 쿠팡처럼만 해봐요 제발 쿠팡 쓰기 싫거든요,3,l******,지마켓
PLAY_gmarket_000199,google_play,2025-12-26,좋은데요 쿠팡대신 이거 쓰고싶네요,5,왕****,지마켓
PLAY_gmarket_000200,google_play,2025-12-26,신뢰합니다 감사합니다,5,전**,지마켓
